obs_id,poi_id,forecast_match_id,equip_id,equip_type,obs_date,time_start,time_end,obs_variable,obs_value
TA-M253-7520.0-1,TA-M253-7520.0,Design-Year-Forecast-poi-TA-M253-7520.0,unknown,unknown,2000,00:00:00,23:59:59,volume,25500
TA-M253-7521.0-1,TA-M253-7521.0,Design-Year-Forecast-poi-TA-M253-7521.0,unknown,unknown,2000,00:00:00,23:59:59,volume,25500
TA-M253-7522.0-1,TA-M253-7522.0,Design-Year-Forecast-poi-TA-M253-7522.0,unknown,unknown,2000,00:00:00,23:59:59,volume,16000
TA-M253-7523.0-1,TA-M253-7523.0,Design-Year-Forecast-poi-TA-M253-7523.0,unknown,unknown,2000,00:00:00,23:59:59,volume,16000
TA-M253-7524.0-1,TA-M253-7524.0,Design-Year-Forecast-poi-TA-M253-7524.0,unknown,unknown,2000,00:00:00,23:59:59,volume,16000
TA-M253-7525.0-1,TA-M253-7525.0,Design-Year-Forecast-poi-TA-M253-7525.0,unknown,unknown,2000,00:00:00,23:59:59,volume,16000
TA-M253-7526.0-1,TA-M253-7526.0,Design-Year-Forecast-poi-TA-M253-7526.0,unknown,unknown,2000,00:00:00,23:59:59,volume,10000
TA-M253-7527.0-1,TA-M253-7527.0,Design-Year-Forecast-poi-TA-M253-7527.0,unknown,unknown,2000,00:00:00,23:59:59,volume,10000
TA-M253-7528.0-1,TA-M253-7528.0,Design-Year-Forecast-poi-TA-M253-7528.0,unknown,unknown,2000,00:00:00,23:59:59,volume,10000
TA-M253-7529.0-1,TA-M253-7529.0,Design-Year-Forecast-poi-TA-M253-7529.0,unknown,unknown,2000,00:00:00,23:59:59,volume,10000
TA-M253-7530.0-1,TA-M253-7530.0,Design-Year-Forecast-poi-TA-M253-7530.0,unknown,unknown,2000,00:00:00,23:59:59,volume,10000
TA-M253-7531.0-1,TA-M253-7531.0,Design-Year-Forecast-poi-TA-M253-7531.0,unknown,unknown,2000,00:00:00,23:59:59,volume,10000
TA-M253-7532.0-1,TA-M253-7532.0,Design-Year-Forecast-poi-TA-M253-7532.0,unknown,unknown,2000,00:00:00,23:59:59,volume,10000
