run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
Opening-Year-Model-Run,OhioDOT-86944LOG-235-16.05/17.43||Improve-vertical-alignment-of-curve-at-TR-240-and-regrade-d,s1,2010-01-01,design scenario,Unavailable,unknown,2010-01-01,state DOT
Design-Year-Model-Run,OhioDOT-86944LOG-235-16.05/17.43||Improve-vertical-alignment-of-curve-at-TR-240-and-regrade-d,s1,2010-01-01,design scenario,Unavailable,unknown,2010-01-01,state DOT
