run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
Opening-Year-Model-Run,"FloridaDOT-416939-1The SR 93 Resurfacing Project on SR 93 from SR 91(Floridas Turnpike) (M.P. 21.730) to Marion County Line
(M.P. 28.996)",s1,2006-01-01,design scenario,Unavailable,professional-judgment,2006-01-01,consultant
Interim-Year-Model-Run,"FloridaDOT-416939-1The SR 93 Resurfacing Project on SR 93 from SR 91(Floridas Turnpike) (M.P. 21.730) to Marion County Line
(M.P. 28.996)",s1,2006-01-01,design scenario,Unavailable,professional-judgment,2006-01-01,consultant
Design-Year-Model-Run,"FloridaDOT-416939-1The SR 93 Resurfacing Project on SR 93 from SR 91(Floridas Turnpike) (M.P. 21.730) to Marion County Line
(M.P. 28.996)",s1,2006-01-01,design scenario,Unavailable,professional-judgment,2006-01-01,consultant
