poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
TA-M286-7234,", , , Little Canada RdWest of Co Rd CEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , Little Canada RdWest of Co Rd CEB"
TA-M286-7235,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
TA-M286-7236,", , , Little Canada RdBetween Co Rd C & Lakeshore AveEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , Little Canada RdBetween Co Rd C & Lakeshore AveEB"
TA-M286-7237,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
TA-M286-7238,", , , Little Canada RdLakeshoreCounty DrEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , Little Canada RdLakeshoreCounty DrEB"
TA-M286-7239,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
TA-M286-7240,", , , Little Canada RdCounty DrTH 35EEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , Little Canada RdCounty DrTH 35EEB"
TA-M286-7241,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
TA-M286-7242,", , , Little Canada RdBetween TH 35EEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , Little Canada RdBetween TH 35EEB"
TA-M286-7243,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
TA-M286-7244,", , , Little Canada RdTH 35ECenterville RdEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , Little Canada RdTH 35ECenterville RdEB"
TA-M286-7245,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
TA-M286-7246,", , , Little Canada RdEast of Centerville RdEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , Little Canada RdEast of Centerville RdEB"
TA-M286-7247,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
TA-M286-7248,", , , TH 35ENorth of Little Canada RdNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 35ENorth of Little Canada RdNB"
TA-M286-7249,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
TA-M286-7250,", , , TH 35EBetween Little Canada RdNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 35EBetween Little Canada RdNB"
TA-M286-7251,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
TA-M286-7252,", , , TH 35ESouth of Little Canada RdNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 35ESouth of Little Canada RdNB"
TA-M286-7253,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
