run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
Opening-Year-Model-Run,OhioDOT-84699LIC-70-15.30||Evaluation-and-reconfiguration-of-the-ramps-from-Interstate-Route-,s1,2008-01-01,design scenario,Unavailable,unknown,2008-01-01,state DOT
Design-Year-Model-Run,OhioDOT-84699LIC-70-15.30||Evaluation-and-reconfiguration-of-the-ramps-from-Interstate-Route-,s1,2008-01-01,design scenario,Unavailable,unknown,2008-01-01,state DOT
