project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-83844-MEG-33-28.680||Two-Lane-resurfacing-project-using-an-asphalt-overlay-treatment.-,OhioDOT,MEG-33-28.680||Two-Lane-resurfacing-project-using-an-asphalt-overlay-treatment.-,other,2015.0,2035.0,
