run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
1,OhioDOT-84019CUY-480-10.38||PM-Resurfacing-of-IR-480-from-approx.-West-130th-St-to-Idlewood-D,s1,2016.0,Opening Year,Unavailable,unknown,2016.0,state DOT
