obs_id,poi_id,forecast_match_id,equip_id,equip_type,obs_date,time_start,time_end,obs_variable,obs_value
Unavailable-3317-1,Unavailable-3317,Opening Year,unknown,unknown,2015,00:00:00,24:00:00,volume,2915
Unavailable-3317-1,Unavailable-3317,Design Year,unknown,unknown,2015,00:00:00,24:00:00,volume,2915
