project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-90264MAR-309-19.59|Tier-2|Planning-and-Preliminary-Engineering-phases-of-the-PDP-for-,OhioDOT,MAR-309-19.59|Tier-2|Planning-and-Preliminary-Engineering-phases-of-the-PDP-for-,other,2019,2039,
