poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
100802-6147,  CLE13222.08,5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,  CLE13222.08
100802-6148,  CLE13222.08,5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,  CLE13222.08
