poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
93289-5505,", , GUE5138.6",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , GUE5138.6"
93289-5506,", , GUE5138.68",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , GUE5138.68"
93289-5507,", , GUE5138.75",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , GUE5138.75"
93289-5508,", , GUE5138.81",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , GUE5138.81"
