project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-89403PIK-220-6.10||It-is-porposed-to-provide-support-for-the-shoulder-and-roadway-alo,OhioDOT,PIK-220-6.10||It-is-porposed-to-provide-support-for-the-shoulder-and-roadway-alo,other,2013.0,2033.0,
