obs_id,poi_id,forecast_match_id,equip_id,equip_type,obs_date,time_start,time_end,obs_variable,obs_value
81369-5152-1,81369-5152,Opening Year,unknown,unknown,2015,00:00:00,00:00:00,volume,10616
81369-5152-1,81369-5152,Design Year,unknown,unknown,2015,00:00:00,00:00:00,volume,10616
