project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
FloridaDOT-UnavailableSR 717 from Main Street (MP .590) to SR 715 (MP 1.706),FloridaDOT,SR 717 from Main Street (MP .590) to SR 715 (MP 1.706),other,2013,2033,
