project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
FloridaDOT-UnavailableSR 811 from Hillsboro Boulevard to SW 18 Street (Boca Raton),FloridaDOT,SR 811 from Hillsboro Boulevard to SW 18 Street (Boca Raton),other,2012,2032,
