run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
,OhioDOT-96947-CUY-82-10.35,s1,2014.0,,Unavailable,unknown,2014.0,state DOT
