project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-88605ADA-348-10.98||It-is-proposed-to-replace-the-structurally-deficient-twin-pipes-w,OhioDOT,ADA-348-10.98||It-is-proposed-to-replace-the-structurally-deficient-twin-pipes-w,other,2012.0,2032.0,
