project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-80988CUY-087-11.99|Tier-2|Widen-Chagrin-Boulevard-in-the-Village-of-Woodmere.,OhioDOT,CUY-087-11.99|Tier-2|Widen-Chagrin-Boulevard-in-the-Village-of-Woodmere.,other,2015.0,2035.0,
