run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
Opening-Year-Model-Run,FloridaDOT-410250-1The SR 35/US 301 Widening & Resurfacing Project The SR 35/US 301 Widening & Resurfacing Project,s1,2004-01-01,design scenario,Unavailable,travel-model,2004-01-01,consultant
Interim-Year-Model-Run,FloridaDOT-410250-1The SR 35/US 301 Widening & Resurfacing Project The SR 35/US 301 Widening & Resurfacing Project,s1,2004-01-01,design scenario,Unavailable,travel-model,2004-01-01,consultant
Design-Year-Model-Run,FloridaDOT-410250-1The SR 35/US 301 Widening & Resurfacing Project The SR 35/US 301 Widening & Resurfacing Project,s1,2004-01-01,design scenario,Unavailable,travel-model,2004-01-01,consultant
