project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-99797-MAH-Culverts-FY2018||-Replace-the-following-Culverts;-CFN-501650410-MAH-165-16.3,OhioDOT,MAH-Culverts-FY2018||-Replace-the-following-Culverts;-CFN-501650410-MAH-165-16.3,other,2018.0,2038.0,
