project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-82388CUY-077-13.80-CCG6B|Tier-1|CCG6B-CUY-77-13.80Remove-and-build-a-new-longer-bridg,OhioDOT,CUY-077-13.80-CCG6B|Tier-1|CCG6B-CUY-77-13.80Remove-and-build-a-new-longer-bridg,other,2017.0,2037.0,
