run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
1,OhioDOT-82388CUY-077-13.80-CCG6B|Tier-1|CCG6B-CUY-77-13.80Remove-and-build-a-new-longer-bridg,s1,01/01/2015,Opening Year,Unavailable,unknown,01/01/2015,state DOT
