project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-81504GEA-306-12.08||Resurfacing-from-US-322-to-Lake-County-Line-in-Chester-Twp.2010-P,OhioDOT,GEA-306-12.08||Resurfacing-from-US-322-to-Lake-County-Line-in-Chester-Twp.2010-P,other,2010,2030,
