poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
91935-3917,", , ROS2070.42",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , ROS2070.42"
91935-3917,", , ROS2070.42",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , ROS2070.42"
91935-3918,", , ROS2070",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , ROS2070"
91935-3918,", , ROS2070",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , ROS2070"
91935-3919,", , ROS1596.52",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , ROS1596.52"
91935-3919,", , ROS1596.52",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , ROS1596.52"
91935-3920,", , ROS1800",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , ROS1800"
91935-3920,", , ROS1800",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , ROS1800"
91935-3984,", , ROS1594.46",4-Minor Arterial,,,rural,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , ROS1594.46"
91935-3984,", , ROS1594.46",4-Minor Arterial,,,rural,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , ROS1594.46"
91935-3985,", , ROS1595.1",4-Minor Arterial,,,rural,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , ROS1595.1"
91935-3985,", , ROS1595.1",4-Minor Arterial,,,rural,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , ROS1595.1"
