forecast_id,run_id,poi_id,forecast_match_id,start_time,end_time,forecast_variable,forecast_value
Opening-Year-87382-4253.0,Opening-Year-Model-Run,87382-4253.0,Opening-Year-Forecast-poi-87382-4253.0,00:00:00,23:59:59,volume,880
Design-Year-87382-4253.0,Design-Year-Model-Run,87382-4253.0,Design-Year-Forecast-poi-87382-4253.0,00:00:00,23:59:59,volume,930
Opening-Year-87382-4279.0,Opening-Year-Model-Run,87382-4279.0,Opening-Year-Forecast-poi-87382-4279.0,00:00:00,23:59:59,volume,450
Design-Year-87382-4279.0,Design-Year-Model-Run,87382-4279.0,Design-Year-Forecast-poi-87382-4279.0,00:00:00,23:59:59,volume,480
