poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
TA-M289A-7574.0," , I-694West Of TH 61EB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , I-694West Of TH 61EB"
TA-M289A-7575.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
TA-M289A-7576.0," , I-694Between TH61EB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , I-694Between TH61EB"
TA-M289A-7577.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
TA-M289A-7578.0," , I-694East Of TH 61EB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , I-694East Of TH 61EB"
TA-M289A-7579.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
TA-M289A-7580.0," , TH 61North Of I-694NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 61North Of I-694NB"
TA-M289A-7581.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M289A-7582.0," , TH 61Between I-694NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 61Between I-694NB"
TA-M289A-7583.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M289A-7584.0," , TH 61South Of I-694NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 61South Of I-694NB"
TA-M289A-7585.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
