project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-87394SCI-23-2.60-Slide-Repair||It-is-proposed-to-rebuild-&-stabilize-an-existing-slop,OhioDOT,SCI-23-2.60-Slide-Repair||It-is-proposed-to-rebuild-&-stabilize-an-existing-slop,other,2013,2033,
