obs_id,poi_id,forecast_match_id,equip_id,equip_type,obs_date,time_start,time_end,obs_variable,obs_value
237650-2-1.0-1,237650-2-1.0,Opening Year,unknown,unknown,2006,00:00:00,23:59:59,volume,32500
237650-2-2.0-1,237650-2-2.0,Opening Year,unknown,unknown,2006,00:00:00,23:59:59,volume,32500
