project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-90112-LUC-75-4.34-Redeck||A-district-allocation-funded-project-to-redeck-existing-2-sp,OhioDOT,LUC-75-4.34-Redeck||A-district-allocation-funded-project-to-redeck-existing-2-sp,other,2016.0,2036.0,
