project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
MinnesotaDOT-SPAR-202I-394-Third Ave Distributor from 13th Street N to Washington Ave,MinnesotaDOT,I-394-Third Ave Distributor from 13th Street N to Washington Ave,other,1980.0,2000.0,
