poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
SPAR-215-7254.0," , TH 494West of 24th AveEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 494West of 24th AveEB"
SPAR-215-7255.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
SPAR-215-7256.0," , TH 49424th Ave34th AveEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 49424th Ave34th AveEB"
SPAR-215-7257.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
SPAR-215-7258.0," , TH 49434th AveTH 5EB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 49434th AveTH 5EB"
SPAR-215-7259.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
SPAR-215-7260.0," , TH 494TH 13CSAH 31EB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 494TH 13CSAH 31EB"
SPAR-215-7261.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
SPAR-215-7262.0," , TH 494CSAH 31TH 55EB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 494CSAH 31TH 55EB"
SPAR-215-7263.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
SPAR-215-7264.0," , TH 494I 35ETH 49EB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 494I 35ETH 49EB"
SPAR-215-7265.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
SPAR-215-7266.0," , TH 494TH 49Proposed local access roadEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 494TH 49Proposed local access roadEB"
SPAR-215-7267.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
SPAR-215-7268.0," , TH 494Proposed local access roadDelaware/TH 52EB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 494Proposed local access roadDelaware/TH 52EB"
SPAR-215-7269.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
SPAR-215-7270.0," , TH 494TH 52TH 110EB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 494TH 52TH 110EB"
SPAR-215-7271.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
SPAR-215-7272.0," , TH 494TH 110TH 3EB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 494TH 110TH 3EB"
SPAR-215-7273.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
SPAR-215-7274.0," , TH 494TH 37th Ave/5th AveEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 494TH 37th Ave/5th AveEB"
SPAR-215-7275.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
SPAR-215-7276.0," , TH 4947th Ave/5th AveConcordEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 4947th Ave/5th AveConcordEB"
SPAR-215-7277.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
SPAR-215-7278.0," , TH 494ConcordProposed Industrial RdEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 494ConcordProposed Industrial RdEB"
SPAR-215-7279.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
SPAR-215-7280.0," , TH 494Proposed Industrial RdMississippi RiverEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 494Proposed Industrial RdMississippi RiverEB"
SPAR-215-7281.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
