poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
82838-2787.0, MEG6890,5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT, MEG6890
