poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
FEIS TH 77/I-494-8636,", , , TH 77South of Old Shakopee Rd.NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 77South of Old Shakopee Rd.NB"
FEIS TH 77/I-494-8637,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
FEIS TH 77/I-494-8638,", , , TH 77North of Old Shakopee Rd.South of Killebrew Dr.NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 77North of Old Shakopee Rd.South of Killebrew Dr.NB"
FEIS TH 77/I-494-8639,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
FEIS TH 77/I-494-8640,", , , TH 77North of Killebrew Dr.South of I-494NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 77North of Killebrew Dr.South of I-494NB"
FEIS TH 77/I-494-8641,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
FEIS TH 77/I-494-8642,", , , TH 77Norh of I-494NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 77Norh of I-494NB"
FEIS TH 77/I-494-8643,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
FEIS TH 77/I-494-8644,", , , I-494West of 12th Ave. S.EB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , I-494West of 12th Ave. S.EB"
FEIS TH 77/I-494-8645,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
FEIS TH 77/I-494-8646,", , , I-494East of 12th Ave. S.West of TH 77EB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , I-494East of 12th Ave. S.West of TH 77EB"
FEIS TH 77/I-494-8647,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
FEIS TH 77/I-494-8648,", , , I-494East of TH 77West of 24th Ave. S.EB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , I-494East of TH 77West of 24th Ave. S.EB"
FEIS TH 77/I-494-8649,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
FEIS TH 77/I-494-8650,", , , I-494East of 24th Ave. S.West of Old Shakopee Rd.EB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , I-494East of 24th Ave. S.West of Old Shakopee Rd.EB"
FEIS TH 77/I-494-8651,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
FEIS TH 77/I-494-8652,", , , I-494East of 34th Ave. SEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , I-494East of 34th Ave. SEB"
FEIS TH 77/I-494-8653,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
FEIS TH 77/I-494-8654,", , , TH 77South of Old Shakopee Rd.NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 77South of Old Shakopee Rd.NB"
FEIS TH 77/I-494-8655,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
FEIS TH 77/I-494-8656,", , , TH 77North of Old Shakopee Rd.South of Killebrew Dr.NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 77North of Old Shakopee Rd.South of Killebrew Dr.NB"
FEIS TH 77/I-494-8657,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
FEIS TH 77/I-494-8658,", , , TH 77North of Killebrew Dr.South of I-494NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 77North of Killebrew Dr.South of I-494NB"
FEIS TH 77/I-494-8659,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
FEIS TH 77/I-494-8660,", , , TH 77Norh of I-494NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 77Norh of I-494NB"
FEIS TH 77/I-494-8661,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
FEIS TH 77/I-494-8662,", , , I-494West of 12th Ave. S.EB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , I-494West of 12th Ave. S.EB"
FEIS TH 77/I-494-8663,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
FEIS TH 77/I-494-8664,", , , I-494East of 12th Ave. S.West of TH 77EB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , I-494East of 12th Ave. S.West of TH 77EB"
FEIS TH 77/I-494-8665,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
FEIS TH 77/I-494-8666,", , , I-494East of TH 77West of 24th Ave. S.EB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , I-494East of TH 77West of 24th Ave. S.EB"
FEIS TH 77/I-494-8667,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
FEIS TH 77/I-494-8668,", , , I-494East of 24th Ave. S.West of Old Shakopee Rd.EB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , I-494East of 24th Ave. S.West of Old Shakopee Rd.EB"
FEIS TH 77/I-494-8669,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
FEIS TH 77/I-494-8670,", , , I-494East of 34th Ave. SEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , I-494East of 34th Ave. SEB"
