run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
1,OhioDOT-87638WOO-75-11.74-SB-Rest-Area||Modify-and-repave-parking-lots-in-SB-rest-area;-re-ro,s1,2011.0,Opening Year,Unavailable,unknown,2011.0,state DOT
