project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-87638WOO-75-11.74-SB-Rest-Area||Modify-and-repave-parking-lots-in-SB-rest-area;-re-ro,OhioDOT,WOO-75-11.74-SB-Rest-Area||Modify-and-repave-parking-lots-in-SB-rest-area;-re-ro,other,2012,2032,
