forecast_id,run_id,poi_id,forecast_match_id,start_time,end_time,forecast_variable,forecast_value
Opening-Year-89490-2545.0,Opening-Year-Model-Run,89490-2545.0,Opening-Year-Forecast-poi-89490-2545.0,00:00:00,23:59:59,volume,92000
Design-Year-89490-2545.0,Design-Year-Model-Run,89490-2545.0,Design-Year-Forecast-poi-89490-2545.0,00:00:00,23:59:59,volume,96000
