project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-77260MAH/TRU-IR-0080-4.50/0.00|Tier-2|Widen-IR-80-to-six-lanes-from-IR-680/SR-11-in-M,OhioDOT,MAH/TRU-IR-0080-4.50/0.00|Tier-2|Widen-IR-80-to-six-lanes-from-IR-680/SR-11-in-M,other,2015,2035,
