poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
77260-3167.0, MAH800.27,1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT, MAH800.27
77260-3168.0, MAH803.81,1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT, MAH803.81
77260-3169.0, MAH6800,1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT, MAH6800
77260-3170.0, TRU800,1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT, TRU800
77260-3171.0, TRU800.99,1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT, TRU800.99
77260-3172.0, TRU802.2,1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT, TRU802.2
77260-3173.0, TRU803.41,1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT, TRU803.41
77260-3174.0, TRU804.03,1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT, TRU804.03
77260-3175.0, TRU804.21,1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT, TRU804.21
77260-3187.0, MAH1114.12,1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT, MAH1114.12
77260-3188.0, TRU113.45,1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT, TRU113.45
77260-3189.0, TRU7110,1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT, TRU7110
