poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
TA-M253-7520.0," , TH 394West of Linden BridgeEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 394West of Linden BridgeEB"
TA-M253-7521.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
TA-M253-7522.0," , TH 394Linden Bridge12th StEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 394Linden Bridge12th StEB"
TA-M253-7523.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
TA-M253-7524.0," , TH 39411th St10th StEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 39411th St10th StEB"
TA-M253-7525.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
TA-M253-7526.0," , TH 394Just east of 7th StEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 394Just east of 7th StEB"
TA-M253-7527.0," , EB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , EB"
TA-M253-7528.0," , EB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , EB"
TA-M253-7529.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
TA-M253-7530.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
TA-M253-7531.0," , TH 3943rd St3rd AveEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 3943rd St3rd AveEB"
TA-M253-7532.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
