run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
1,FloridaDOT-UnavailableSR 812 (Lantana) from Sunset Road to Publix Entrance,s1,2011.0,Opening Year,Unavailable,professional-judgment,2011.0,state DOT
