obs_id,poi_id,forecast_match_id,equip_id,equip_type,obs_date,time_start,time_end,obs_variable,obs_value
24598-409-1,24598-409,Opening Year,unknown,unknown,2006,00:00:00,00:00:00,volume,3360
24598-409-1,24598-409,Design Year,unknown,unknown,2011,00:00:00,00:00:00,volume,2800
