run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
1,"OhioDOT-96344LUC-2/25-17.27/7.18-Stfy-Impv||On-SR-2,-install-SB-right-turn-lane-on-AWT-approa",s1,2013.0,Opening Year,Unavailable,unknown,2013.0,state DOT
