run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
Opening-Year-Model-Run,FloridaDOT-411727-1SR 526 resurfacing project from SR 500/OBT (M.P. 0.000) to Mills Avenue (M.P. 2.118).,s1,2003-01-01,design scenario,Unavailable,travel-model,2003-01-01,consultant
Interim-Year-Model-Run,FloridaDOT-411727-1SR 526 resurfacing project from SR 500/OBT (M.P. 0.000) to Mills Avenue (M.P. 2.118).,s1,2003-01-01,design scenario,Unavailable,travel-model,2003-01-01,consultant
Design-Year-Model-Run,FloridaDOT-411727-1SR 526 resurfacing project from SR 500/OBT (M.P. 0.000) to Mills Avenue (M.P. 2.118).,s1,2003-01-01,design scenario,Unavailable,travel-model,2003-01-01,consultant
