project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-25521-WOO-75-19.43-Pav-Widen||Major-Rehabilitation-Of-The-Existing-Pavement;-Perform-N,OhioDOT,WOO-75-19.43-Pav-Widen||Major-Rehabilitation-Of-The-Existing-Pavement;-Perform-N,other,2014.0,2034.0,
