obs_id,poi_id,forecast_match_id,equip_id,equip_type,obs_date,time_start,time_end,obs_variable,obs_value
79853-1476-1,79853-1476,Opening Year,unknown,unknown,2008,00:00:00,00:00:00,volume,8650
79853-1476-1,79853-1476,Design Year,unknown,unknown,2008,00:00:00,00:00:00,volume,8650
79853-1477-1,79853-1477,Opening Year,unknown,unknown,2008,00:00:00,00:00:00,volume,59970
79853-1477-1,79853-1477,Design Year,unknown,unknown,2008,00:00:00,00:00:00,volume,59970
79853-1478-1,79853-1478,Opening Year,unknown,unknown,2008,00:00:00,00:00:00,volume,52020
79853-1478-1,79853-1478,Design Year,unknown,unknown,2008,00:00:00,00:00:00,volume,52020
79853-1479-1,79853-1479,Opening Year,unknown,unknown,2008,00:00:00,00:00:00,volume,53590
79853-1479-1,79853-1479,Design Year,unknown,unknown,2008,00:00:00,00:00:00,volume,53590
79853-1480-1,79853-1480,Opening Year,unknown,unknown,2008,00:00:00,00:00:00,volume,61100
79853-1480-1,79853-1480,Design Year,unknown,unknown,2008,00:00:00,00:00:00,volume,61100
79853-1491-1,79853-1491,Opening Year,unknown,unknown,2008,00:00:00,00:00:00,volume,56000
79853-1491-1,79853-1491,Design Year,unknown,unknown,2008,00:00:00,00:00:00,volume,56000
