poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
TA-M300-7876.0," , TH 55West Of Pine StEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 55West Of Pine StEB"
TA-M300-7877.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
TA-M300-7878.0," , TH 55Between Pine StEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 55Between Pine StEB"
TA-M300-7879.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
TA-M300-7880.0," , TH 55East Of Pine StEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 55East Of Pine StEB"
TA-M300-7881.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
TA-M300-7882.0," , TH 55West Of Westview DriveEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 55West Of Westview DriveEB"
TA-M300-7883.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
TA-M300-7884.0," , TH 55Between Westview DriveEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 55Between Westview DriveEB"
TA-M300-7885.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
TA-M300-7886.0," , TH 55East Of Westview DriveEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 55East Of Westview DriveEB"
TA-M300-7887.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
TA-M300-7888.0," , TH 55West Of Pleasant DriveEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 55West Of Pleasant DriveEB"
TA-M300-7889.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
TA-M300-7890.0," , TH 55Between Pleasant DriveEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 55Between Pleasant DriveEB"
TA-M300-7891.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
TA-M300-7892.0," , TH 55East Of Pleasant DriveEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 55East Of Pleasant DriveEB"
TA-M300-7893.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
