run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
1,OhioDOT-82975HAM-71-1.34||Plane-and-Pave-a-portion-of-IR-71-in-Hamilton-County-from-the-Lytle,s1,2014-01-01,Opening Year,Unavailable,unknown,2014-01-01,state DOT
