run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
,OhioDOT-87438-HUR-0020-20.90||Culvert-Replacement,s1,2009.0,,Unavailable,unknown,2009.0,state DOT
