project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
"FloridaDOT-408905-1The SR 464  Corridor Improvement Project from SW 7th Avenue (M.P. 0.953) to CR 464A/
Magnolia Avenue/ Lake Weir Road (M.P. 1.937).",FloridaDOT,"The SR 464  Corridor Improvement Project from SW 7th Avenue (M.P. 0.953) to CR 464A/
Magnolia Avenue/ Lake Weir Road (M.P. 1.937).",other,2007,2027,
