run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
1,FloridaDOT-UnavailableSR 9 North of SR 60 (MP 6.500) to N. of CR-512 (MP 16.500),s1,2008.0,Opening Year,Unavailable,professional-judgment,2008.0,state DOT
