project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
"OhioDOT-76997-FRA-70-16.170|Tier-2|Preliminary-development,-design,-and-construction-to-addres",OhioDOT,"FRA-70-16.170|Tier-2|Preliminary-development,-design,-and-construction-to-addres",other,2020.0,2040.0,
