poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
TA-M242-6933.0," , TH 120South of  Lower Afton RdNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120South of  Lower Afton RdNB"
TA-M242-6934.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-6935.0," , TH 120Between Lower Afton Rd RampsNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120Between Lower Afton Rd RampsNB"
TA-M242-6936.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-6937.0," , TH 120Lower Afton RdTamarackNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120Lower Afton RdTamarackNB"
TA-M242-6938.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-6939.0," , TH 120Between Tamarack RampsNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120Between Tamarack RampsNB"
TA-M242-6940.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-6941.0," , TH 120TamarackUpper Afton RdNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120TamarackUpper Afton RdNB"
TA-M242-6942.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-6943.0," , TH 120Between Upper Afton Rd RampsNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120Between Upper Afton Rd RampsNB"
TA-M242-6944.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-6945.0," , TH 120Upper Afton RdWoodbineNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120Upper Afton RdWoodbineNB"
TA-M242-6946.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-6947.0," , TH 120Between WoodbineNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120Between WoodbineNB"
TA-M242-6948.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-6949.0," , TH 120WoodbineBrookviewNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120WoodbineBrookviewNB"
TA-M242-6950.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-6951.0," , TH 120Between Brookview RampsNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120Between Brookview RampsNB"
TA-M242-6952.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-6953.0," , TH 120BrookviewS Frontage Rd (Ramp)NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120BrookviewS Frontage Rd (Ramp)NB"
TA-M242-6954.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-6955.0," , TH 120TH 94 connection (Betw S Frontage Rd & N Frontage Rd)NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120TH 94 connection (Betw S Frontage Rd & N Frontage Rd)NB"
TA-M242-6956.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-6957.0," , TH 120N Frontage Rd3M RdNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120N Frontage Rd3M RdNB"
TA-M242-6958.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-6959.0," , TH 120Between 3MNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120Between 3MNB"
TA-M242-6960.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-6961.0," , TH 1203M RdConway RdNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 1203M RdConway RdNB"
TA-M242-6962.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-6963.0," , TH 120Between Conway RdNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120Between Conway RdNB"
TA-M242-6964.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-6965.0," , TH 120Conway Rd7th StNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120Conway Rd7th StNB"
TA-M242-6966.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-6967.0," , TH 120Between 7th StNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120Between 7th StNB"
TA-M242-6968.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-6969.0," , TH 1207th StMinnehahaNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 1207th StMinnehahaNB"
TA-M242-6970.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-6971.0," , TH 120Between MinnehahaNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120Between MinnehahaNB"
TA-M242-6972.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-6973.0," , TH 120Minnehaha15th StNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120Minnehaha15th StNB"
TA-M242-6974.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-6975.0," , TH 120Between 15th StNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120Between 15th StNB"
TA-M242-6976.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-6977.0," , TH 12015th StStillwater BlvdNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 12015th StStillwater BlvdNB"
TA-M242-6978.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-6979.0," , TH 120Between Stillwater BlvdNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120Between Stillwater BlvdNB"
TA-M242-6980.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-6981.0," , TH 120StillwaterMarylandNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120StillwaterMarylandNB"
TA-M242-6982.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-6983.0," , TH 120Between MarylandNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120Between MarylandNB"
TA-M242-6984.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-6985.0," , TH 120MarylandLarpenteurNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120MarylandLarpenteurNB"
TA-M242-6986.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-6987.0," , TH 120Between LarpenteurNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120Between LarpenteurNB"
TA-M242-6988.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-6989.0," , TH 120LarpenteurTH 212NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120LarpenteurTH 212NB"
TA-M242-6990.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-6991.0," , TH 120Between TH 212NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120Between TH 212NB"
TA-M242-6992.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-6993.0," , TH 120TH 212HollowayNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120TH 212HollowayNB"
TA-M242-6994.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-6995.0," , TH 120Between HollowayNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120Between HollowayNB"
TA-M242-6996.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-6997.0," , TH 120Holloway40th St/Co Rd BNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120Holloway40th St/Co Rd BNB"
TA-M242-6998.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-6999.0," , TH 120Between 40th St /Co Rd BNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120Between 40th St /Co Rd BNB"
TA-M242-7000.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-7001.0," , TH 12040th St/Co Rd B7th AveNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 12040th St/Co Rd B7th AveNB"
TA-M242-7002.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-7003.0," , TH 120Between 7th AveNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120Between 7th AveNB"
TA-M242-7004.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-7005.0," , TH 1207th Ave50th StNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 1207th Ave50th StNB"
TA-M242-7006.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-7007.0," , TH 120Between 50th StNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120Between 50th StNB"
TA-M242-7008.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-7009.0," , TH 12050th StTH 36NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 12050th StTH 36NB"
TA-M242-7010.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-7011.0," , TH 120Between TH 36NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120Between TH 36NB"
TA-M242-7012.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-7013.0," , TH 120TH 36Co Rd CNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120TH 36Co Rd CNB"
TA-M242-7014.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-7015.0," , TH 120Between Co Rd CNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120Between Co Rd CNB"
TA-M242-7016.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-7017.0," , TH 120Co Rd CLydia AveNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120Co Rd CLydia AveNB"
TA-M242-7018.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-7019.0," , TH 120Between Lydia AveNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120Between Lydia AveNB"
TA-M242-7020.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-7021.0," , TH 120Lydia AveTH 694NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120Lydia AveTH 694NB"
TA-M242-7022.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-7023.0," , TH 120Between TH 694NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120Between TH 694NB"
TA-M242-7024.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-7025.0," , TH 120TH 694Co Rd D/Long Lake RdNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120TH 694Co Rd D/Long Lake RdNB"
TA-M242-7026.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-7027.0," , TH 120Between Co Rd D/Long Lake RdNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120Between Co Rd D/Long Lake RdNB"
TA-M242-7028.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-7029.0," , TH 120Co Rd D/Long Lake RdS Votec EntNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120Co Rd D/Long Lake RdS Votec EntNB"
TA-M242-7030.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-7031.0," , TH 120Between S Votec EntNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120Between S Votec EntNB"
TA-M242-7032.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-7033.0," , TH 120S Votec EntN Votec EntNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120S Votec EntN Votec EntNB"
TA-M242-7034.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-7035.0," , TH 120Between N Votec EntNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120Between N Votec EntNB"
TA-M242-7036.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-7037.0," , TH 120N Votec EntS Lakewood EntNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120N Votec EntS Lakewood EntNB"
TA-M242-7038.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-7039.0," , TH 120Between S Lakewood EntNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120Between S Lakewood EntNB"
TA-M242-7040.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-7041.0," , TH 120S Lakewood EntN Lakewood EntNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120S Lakewood EntN Lakewood EntNB"
TA-M242-7042.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-7043.0," , TH 120Between N Lakewood EntNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120Between N Lakewood EntNB"
TA-M242-7044.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-7045.0," , TH 120N Lakewood EntTH 244NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120N Lakewood EntTH 244NB"
TA-M242-7046.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M242-7047.0," , TH 120Between TH 244NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 120Between TH 244NB"
