obs_id,poi_id,forecast_match_id,equip_id,equip_type,obs_date,time_start,time_end,obs_variable,obs_value
85162-2631.0-1,85162-2631.0,Opening-Year-Forecast-poi-85162-2631.0,unknown,unknown,2013-01-01,00:00:00,23:59:59,volume,26530
85162-2632.0-1,85162-2632.0,Opening-Year-Forecast-poi-85162-2632.0,unknown,unknown,2013-01-01,00:00:00,23:59:59,volume,35920
85162-2635.0-1,85162-2635.0,Opening-Year-Forecast-poi-85162-2635.0,unknown,unknown,2013-01-01,00:00:00,23:59:59,volume,41440
85162-2636.0-1,85162-2636.0,Opening-Year-Forecast-poi-85162-2636.0,unknown,unknown,2013-01-01,00:00:00,23:59:59,volume,47020
85162-2643.0-1,85162-2643.0,Opening-Year-Forecast-poi-85162-2643.0,unknown,unknown,2013-01-01,00:00:00,23:59:59,volume,12540
85162-2647.0-1,85162-2647.0,Opening-Year-Forecast-poi-85162-2647.0,unknown,unknown,2013-01-01,00:00:00,23:59:59,volume,16990
85162-2648.0-1,85162-2648.0,Opening-Year-Forecast-poi-85162-2648.0,unknown,unknown,2013-01-01,00:00:00,23:59:59,volume,25580
85162-2649.0-1,85162-2649.0,Opening-Year-Forecast-poi-85162-2649.0,unknown,unknown,2013-01-01,00:00:00,23:59:59,volume,8710
85162-2650.0-1,85162-2650.0,Opening-Year-Forecast-poi-85162-2650.0,unknown,unknown,2013-01-01,00:00:00,23:59:59,volume,7240
85162-2666.0-1,85162-2666.0,Opening-Year-Forecast-poi-85162-2666.0,unknown,unknown,2013-01-01,00:00:00,23:59:59,volume,7130
