obs_id,poi_id,forecast_match_id,equip_id,equip_type,obs_date,time_start,time_end,obs_variable,obs_value
77374-1568.0-1,77374-1568.0,Opening-Year-Forecast-poi-77374-1568.0,unknown,unknown,2009-01-01,00:00:00,23:59:59,volume,7390
77374-1569.0-1,77374-1569.0,Opening-Year-Forecast-poi-77374-1569.0,unknown,unknown,2009-01-01,00:00:00,23:59:59,volume,14610
77374-1570.0-1,77374-1570.0,Opening-Year-Forecast-poi-77374-1570.0,unknown,unknown,2009-01-01,00:00:00,23:59:59,volume,14610
77374-1571.0-1,77374-1571.0,Opening-Year-Forecast-poi-77374-1571.0,unknown,unknown,2009-01-01,00:00:00,23:59:59,volume,14610
77374-1572.0-1,77374-1572.0,Opening-Year-Forecast-poi-77374-1572.0,unknown,unknown,2009-01-01,00:00:00,23:59:59,volume,14610
77374-1573.0-1,77374-1573.0,Opening-Year-Forecast-poi-77374-1573.0,unknown,unknown,2009-01-01,00:00:00,23:59:59,volume,14610
77374-1574.0-1,77374-1574.0,Opening-Year-Forecast-poi-77374-1574.0,unknown,unknown,2009-01-01,00:00:00,23:59:59,volume,14610
77374-1575.0-1,77374-1575.0,Opening-Year-Forecast-poi-77374-1575.0,unknown,unknown,2009-01-01,00:00:00,23:59:59,volume,21400
77374-1576.0-1,77374-1576.0,Opening-Year-Forecast-poi-77374-1576.0,unknown,unknown,2009-01-01,00:00:00,23:59:59,volume,21400
77374-1577.0-1,77374-1577.0,Opening-Year-Forecast-poi-77374-1577.0,unknown,unknown,2009-01-01,00:00:00,23:59:59,volume,21400
77374-1578.0-1,77374-1578.0,Opening-Year-Forecast-poi-77374-1578.0,unknown,unknown,2009-01-01,00:00:00,23:59:59,volume,21400
77374-1582.0-1,77374-1582.0,Opening-Year-Forecast-poi-77374-1582.0,unknown,unknown,2009-01-01,00:00:00,23:59:59,volume,3560
77374-1583.0-1,77374-1583.0,Opening-Year-Forecast-poi-77374-1583.0,unknown,unknown,2009-01-01,00:00:00,23:59:59,volume,3560
77374-1584.0-1,77374-1584.0,Opening-Year-Forecast-poi-77374-1584.0,unknown,unknown,2009-01-01,00:00:00,23:59:59,volume,3560
77374-1588.0-1,77374-1588.0,Opening-Year-Forecast-poi-77374-1588.0,unknown,unknown,2009-01-01,00:00:00,23:59:59,volume,3130
