run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
,OhioDOT-24697-MRW-71-5.96,s1,2005.0,,Unavailable,unknown,2005.0,state DOT
