project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
MinnesotaDOT-TA-M311TH 56 From TH 52/55 To I-494,MinnesotaDOT,TH 56 From TH 52/55 To I-494,other,1980,2000,
