poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
TA-M311-7608,", , , TH 56North Of I-494NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 56North Of I-494NB"
TA-M311-7609,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
TA-M311-7610,", , , TH 56Between Of I-494NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 56Between Of I-494NB"
TA-M311-7611,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
TA-M311-7612,", , , TH 56South Of I-494NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 56South Of I-494NB"
TA-M311-7613,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
TA-M311-7614,", , , TH 56North Of PopularNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 56North Of PopularNB"
TA-M311-7615,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
TA-M311-7616,", , , TH 56Between PopularNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 56Between PopularNB"
TA-M311-7617,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
TA-M311-7618,", , , TH 56South Of PopularNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 56South Of PopularNB"
TA-M311-7619,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
TA-M311-7620,", , , TH 56North Of CSAH 26NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 56North Of CSAH 26NB"
TA-M311-7621,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
TA-M311-7622,", , , TH 56Between CSAH 26NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 56Between CSAH 26NB"
TA-M311-7623,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
TA-M311-7624,", , , TH 56South Of CSAH 26NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 56South Of CSAH 26NB"
TA-M311-7625,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
TA-M311-7626,", , , TH 56North Of 75THNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 56North Of 75THNB"
TA-M311-7627,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
TA-M311-7628,", , , TH 56Between 75THNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 56Between 75THNB"
TA-M311-7629,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
TA-M311-7630,", , , TH 56South Of 75THNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 56South Of 75THNB"
TA-M311-7631,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
TA-M311-7632,", , , TH 56North Of 78THNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 56North Of 78THNB"
TA-M311-7633,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
TA-M311-7634,", , , TH 56Between 78THNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 56Between 78THNB"
TA-M311-7635,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
TA-M311-7636,", , , TH 56South Of 78THNorth Of 80THNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 56South Of 78THNorth Of 80THNB"
TA-M311-7637,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
TA-M311-7638,", , , TH 56Between 80THNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 56Between 80THNB"
TA-M311-7639,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
TA-M311-7640,", , , TH 56South Of 80THNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 56South Of 80THNB"
TA-M311-7641,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
TA-M311-7642,", , , TH 56North Of TH 52/55NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 56North Of TH 52/55NB"
TA-M311-7643,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
