poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
SPARS 3-8251,", , , TH 52, 55, 56North of Jct TH 55NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 52, 55, 56North of Jct TH 55NB"
SPARS 3-8252,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
SPARS 3-8253,", , , TH 52, 56South Of Jct TH 55NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 52, 56South Of Jct TH 55NB"
SPARS 3-8254,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
SPARS 3-8255,", , , TH 55East Of Pine Bend TrailEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 55East Of Pine Bend TrailEB"
SPARS 3-8256,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
SPARS 3-8257,", , , TH 55West Of CSAH 38/Fahey RoadEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 55West Of CSAH 38/Fahey RoadEB"
SPARS 3-8258,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
SPARS 3-8259,", , , TH 55East Of CSAH 38/Fahey RoadWest Of Pine Bend RoadEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 55East Of CSAH 38/Fahey RoadWest Of Pine Bend RoadEB"
SPARS 3-8260,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
SPARS 3-8261,", , , TH 55East Of Pine Bend RoadWest Of CSAH 85EB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 55East Of Pine Bend RoadWest Of CSAH 85EB"
SPARS 3-8262,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
SPARS 3-8263,", , , TH 55East Of CSAH 85EB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 55East Of CSAH 85EB"
SPARS 3-8264,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
SPARS 3-8265,", , , TH 55West Of Horner AvenueEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 55West Of Horner AvenueEB"
SPARS 3-8266,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
SPARS 3-8267,", , , TH 55East Of Horner AvenueEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 55East Of Horner AvenueEB"
SPARS 3-8268,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
SPARS 3-8269,", , , TH 55West Of Hastings Bypass (TH 55)EB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 55West Of Hastings Bypass (TH 55)EB"
SPARS 3-8270,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
