poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
TA-M255A-7172,", , , TH 51/Snelling AveSouth of Como AveNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 51/Snelling AveSouth of Como AveNB"
TA-M255A-7173,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
TA-M255A-7174,", , , TH 51/Snelling AveBetweeen Como AveNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 51/Snelling AveBetweeen Como AveNB"
TA-M255A-7175,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
TA-M255A-7176,", , , TH 51/Snelling AveComo AveS Frontage RdNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 51/Snelling AveComo AveS Frontage RdNB"
TA-M255A-7177,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
TA-M255A-7178,", , , TH 51/Snelling AveS Frontage RdMidway PkwyNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 51/Snelling AveS Frontage RdMidway PkwyNB"
TA-M255A-7179,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
TA-M255A-7180,", , , TH 51/Snelling AveBetween Midway PkwyNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 51/Snelling AveBetween Midway PkwyNB"
TA-M255A-7181,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
TA-M255A-7182,", , , TH 51/Snelling AveMidway PkwyN Frontage RdNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 51/Snelling AveMidway PkwyN Frontage RdNB"
TA-M255A-7183,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
TA-M255A-7184,", , , TH 51/Snelling AveN Frontage RdFair PlNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 51/Snelling AveN Frontage RdFair PlNB"
TA-M255A-7185,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
TA-M255A-7186,", , , TH 51/Snelling AveBetween Fair PlNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 51/Snelling AveBetween Fair PlNB"
TA-M255A-7187,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
TA-M255A-7188,", , , TH 51/Snelling AveFair PlW Arlington AveNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 51/Snelling AveFair PlW Arlington AveNB"
