poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
SPARS 60-8465.0," , TH 61North of Glen Rd.NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 61North of Glen Rd.NB"
SPARS 60-8466.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
SPARS 60-8467.0," , TH 61South of Glen Rd.North of 12th St.NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 61South of Glen Rd.North of 12th St.NB"
SPARS 60-8468.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
SPARS 60-8469.0," , TH 61Just North of 70th St.NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 61Just North of 70th St.NB"
SPARS 60-8470.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
SPARS 60-8471.0," , TH 61South of 70th St.NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 61South of 70th St.NB"
SPARS 60-8472.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
SPARS 60-8473.0," , TH 61South of Grange Blvd.NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 61South of Grange Blvd.NB"
SPARS 60-8474.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
SPARS 60-8475.0," , TH 61North of Jamaica Ave. S.NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 61North of Jamaica Ave. S.NB"
SPARS 60-8476.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
SPARS 60-8477.0," , TH 61South of Jamaica Ave. S.NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 61South of Jamaica Ave. S.NB"
SPARS 60-8478.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
SPARS 60-8479.0," , TH 61North of County Rd. 19 (Innovation Rd.)NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 61North of County Rd. 19 (Innovation Rd.)NB"
SPARS 60-8480.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
SPARS 60-8481.0," , TH 61South of County Rd. 19 (Innovation Rd.)NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 61South of County Rd. 19 (Innovation Rd.)NB"
SPARS 60-8482.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
