run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
,OhioDOT-Unavailable-LIC-161-0.00 Mink Rd Interchange,s1,2014.0,,Unavailable,unknown,2014.0,state DOT
