project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-83722-DEL-Highbanks-Metro-Park||S.R.-750-turn-lanes-to-Dragonfly-Day-Camp-at-High-Bank,OhioDOT,DEL-Highbanks-Metro-Park||S.R.-750-turn-lanes-to-Dragonfly-Day-Camp-at-High-Bank,other,2014.0,2034.0,
