obs_id,poi_id,forecast_match_id,equip_id,equip_type,obs_date,time_start,time_end,obs_variable,obs_value
85147-3477.0-1,85147-3477.0,Opening-Year-Forecast-poi-85147-3477.0,unknown,unknown,2015-01-01,00:00:00,23:59:59,volume,65011
85147-3481.0-1,85147-3481.0,Opening-Year-Forecast-poi-85147-3481.0,unknown,unknown,2015-01-01,00:00:00,23:59:59,volume,26864
