forecast_id,run_id,poi_id,forecast_match_id,start_time,end_time,forecast_variable,forecast_value
f1,1,24598-409,Opening Year,00:00:00,00:00:00,volume,3500
f3,1,24598-409,Design Year,00:00:00,00:00:00,volume,4510
